id|name|dept|salary
1257|JUN|1|35818
1258|JUL|1|35817
1259|AUG|1|35816
1260|SEP|1|35815
1261|OCT|1|35814
1262|NOV|1|35813
1263|DEC|1|35812
1264|JAN|1|35811
1265|FEB|1|35810
1266|MAR|1|35809
1267|APR|1|35808
1268|MAY|1|35807
1269|JUN|1|35806
1270|JUL|1|35805
1271|AUG|1|35804
1272|SEP|1|35803
1273|OCT|1|35802
1274|NOV|1|35801
1275|DEC|1|35800
1276|JAN|1|35799
1277|FEB|1|35798
1278|MAR|1|35797
1279|APR|1|35796
1280|MAY|1|35795
1281|JUN|1|35794
1282|JUL|1|35793
1283|AUG|1|35792
1284|SEP|1|35791
1285|OCT|1|35790
1286|NOV|1|35789
1287|DEC|1|35788
1288|JAN|1|35787
1289|FEB|1|35786
1290|MAR|1|35785
1291|APR|1|35784
1292|MAY|1|35783
1293|JUN|1|35782
1294|JUL|1|35781
1295|AUG|1|35780
1296|SEP|1|35779
1297|OCT|1|35778
1298|NOV|1|35777
1299|DEC|1|35776
1300|JAN|1|35775
1301|FEB|1|35774
1302|MAR|1|35773
1303|APR|1|35772
1304|MAY|1|35771
1305|JUN|1|35770
1306|JUL|1|35769
1307|AUG|1|35768
1308|SEP|1|35767
1309|OCT|1|35766
1310|NOV|1|35765
1311|DEC|1|35764
1312|JAN|1|35763
1313|FEB|1|35762
1314|MAR|1|35761
1315|APR|1|35760
1316|MAY|1|35759
1317|JUN|1|35758
1318|JUL|1|35757
1319|AUG|1|35756
1320|SEP|1|35755
1321|OCT|1|35754
1322|NOV|1|35753
1323|DEC|1|35752
1324|JAN|1|35751
1325|FEB|1|35750
1326|MAR|1|35749
1327|APR|1|35748
1328|MAY|1|35747
1329|JUN|1|35746
1330|JUL|1|35745
1331|AUG|1|35744
1332|SEP|1|35743
1333|OCT|1|35742
1334|NOV|1|35741
1335|DEC|1|35740
1336|JAN|1|35739
1337|FEB|1|35738
1338|MAR|1|35737
1339|APR|1|35736
1340|MAY|1|35735
1341|JUN|1|35734
1342|JUL|1|35733
1343|AUG|1|35732
1344|SEP|1|35731
1345|OCT|1|35730
1346|NOV|1|35729
1347|DEC|1|35728
1348|JAN|1|35727
1349|FEB|1|35726
1350|MAR|1|35725
1351|APR|1|35724
1352|MAY|1|35723
1353|JUN|1|35722
1354|JUL|1|35721
1355|AUG|1|35720
1356|SEP|1|35719
1357|OCT|1|35718
1358|NOV|1|35717
1359|DEC|1|35716
1360|JAN|1|35715
1361|FEB|1|35714
1362|MAR|1|35713
1363|APR|1|35712
1364|MAY|1|35711
1365|JUN|1|35710
1366|JUL|1|35709
1367|AUG|1|35708
1368|SEP|1|35707
1369|OCT|1|35706
1370|NOV|1|35705
1371|DEC|1|35704
1372|JAN|1|35703
1373|FEB|1|35702
1374|MAR|1|35701
1375|APR|1|35700
1376|MAY|1|35699
1377|JUN|1|35698
1378|JUL|1|35697
1379|AUG|1|35696
1380|SEP|1|35695
1381|OCT|1|35694
1382|NOV|1|35693
1383|DEC|1|35692
1384|JAN|1|35691
1385|FEB|1|35690
1386|MAR|1|35689
1387|APR|1|35688
1388|MAY|1|35687
1389|JUN|1|35686
1390|JUL|1|35685
1391|AUG|1|35684
1392|SEP|1|35683
1393|OCT|1|35682
1394|NOV|1|35681
1395|DEC|1|35680
1396|JAN|1|35679
1397|FEB|1|35678
1398|MAR|1|35677
1399|APR|1|35676
1400|MAY|1|35675
1401|JUN|1|35674
1402|JUL|1|35673
1403|AUG|1|35672
1404|SEP|1|35671
1405|OCT|1|35670
1406|NOV|1|35669
1407|DEC|1|35668
1408|JAN|1|35667
1409|FEB|1|35666
1410|MAR|1|35665
1411|APR|1|35664
1412|MAY|1|35663
1413|JUN|1|35662
1414|JUL|1|35661
1415|AUG|1|35660
1416|SEP|1|35659
1417|OCT|1|35658
1418|NOV|1|35657
1419|DEC|1|35656
1420|JAN|1|35655
1421|FEB|1|35654
1422|MAR|1|35653
1423|APR|1|35652
1424|MAY|1|35651
1425|JUN|1|35650
1426|JUL|1|35649
1427|AUG|1|35648
1428|SEP|1|35647
1429|OCT|1|35646
1430|NOV|1|35645
1431|DEC|1|35644
1432|JAN|1|35643
1433|FEB|1|35642
1434|MAR|1|35641
1435|APR|1|35640
1436|MAY|1|35639
1437|JUN|1|35638
1438|JUL|1|35637
1439|AUG|1|35636
1440|SEP|1|35635
1441|OCT|1|35634
1442|NOV|1|35633
1443|DEC|1|35632
1444|JAN|1|35631
1445|FEB|1|35630
1446|MAR|1|35629
1447|APR|1|35628
1448|MAY|1|35627
1449|JUN|1|35626
1450|JUL|1|35625
1451|AUG|1|35624
1452|SEP|1|35623
1453|OCT|1|35622
1454|NOV|1|35621
1455|DEC|1|35620
1456|JAN|1|35619
1457|FEB|1|35618
1458|MAR|1|35617
1459|APR|1|35616
1460|MAY|1|35615
1461|JUN|1|35614
1462|JUL|1|35613
1463|AUG|1|35612
1464|SEP|1|35611
1465|OCT|1|35610
1466|NOV|1|35609
1467|DEC|1|35608
1468|JAN|1|35607
1469|FEB|1|35606
1470|MAR|1|35605
1471|APR|1|35604
1472|MAY|1|35603
1473|JUN|1|35602
1474|JUL|1|35601
1475|AUG|1|35600
1476|SEP|1|35599
1477|OCT|1|35598
1478|NOV|1|35597
1479|DEC|1|35596
1480|JAN|1|35595
1481|FEB|1|35594
1482|MAR|1|35593
1483|APR|1|35592
1484|MAY|1|35591
1485|JUN|1|35590
1486|JUL|1|35589
1487|AUG|1|35588
1488|SEP|1|35587
1489|OCT|1|35586
1490|NOV|1|35585
1491|DEC|1|35584
1492|JAN|1|35583
1493|FEB|1|35582
1494|MAR|1|35581
1495|APR|1|35580
1496|MAY|1|35579
1497|JUN|1|35578
1498|JUL|1|35577
1499|AUG|1|35576
1500|SEP|1|35575
1501|OCT|1|35574
1502|NOV|1|35573
1503|DEC|1|35572
1504|JAN|1|35571
1505|FEB|1|35570
1506|MAR|1|35569
1507|APR|1|35568
1508|MAY|1|35567
1509|JUN|1|35566
1510|JUL|1|35565
1511|AUG|1|35564
1512|SEP|1|35563
1513|OCT|1|35562
1514|NOV|1|35561
1515|DEC|1|35560
1516|JAN|1|35559
1517|FEB|1|35558
1518|MAR|1|35557
1519|APR|1|35556
1520|MAY|1|35555
1521|JUN|1|35554
1522|JUL|1|35553
1523|AUG|1|35552
1524|SEP|1|35551
1525|OCT|1|35550
1526|NOV|1|35549
1527|DEC|1|35548
1528|JAN|1|35547
1529|FEB|1|35546
1530|MAR|1|35545
1531|APR|1|35544
1532|MAY|1|35543
1533|JUN|1|35542
1534|JUL|1|35541
1535|AUG|1|35540
1536|SEP|1|35539
1537|OCT|1|35538
1538|NOV|1|35537
1539|DEC|1|35536
1540|JAN|1|35535
1541|FEB|1|35534
1542|MAR|1|35533
1543|APR|1|35532
1544|MAY|1|35531
1545|JUN|1|35530
1546|JUL|1|35529
1547|AUG|1|35528
1548|SEP|1|35527
1549|OCT|1|35526
1550|NOV|1|35525
1551|DEC|1|35524
1552|JAN|1|35523
1553|FEB|1|35522
1554|MAR|1|35521
1555|APR|1|35520
1556|MAY|1|35519
1557|JUN|1|35518
1558|JUL|1|35517
1559|AUG|1|35516
1560|SEP|1|35515
1561|OCT|1|35514
1562|NOV|1|35513
1563|DEC|1|35512
1564|JAN|1|35511
1565|FEB|1|35510
1566|MAR|1|35509
1567|APR|1|35508
1568|MAY|1|35507
1569|JUN|1|35506
1570|JUL|1|35505
1571|AUG|1|35504
1572|SEP|1|35503
1573|OCT|1|35502
1574|NOV|1|35501
1575|DEC|1|35500
1576|JAN|1|35499
1577|FEB|1|35498
1578|MAR|1|35497
1579|APR|1|35496
1580|MAY|1|35495
1581|JUN|1|35494
1582|JUL|1|35493
1583|AUG|1|35492
1584|SEP|1|35491
1585|OCT|1|35490
1586|NOV|1|35489
1587|DEC|1|35488
1588|JAN|1|35487
1589|FEB|1|35486
1590|MAR|1|35485
1591|APR|1|35484
1592|MAY|1|35483
1593|JUN|1|35482
1594|JUL|1|35481
1595|AUG|1|35480
1596|SEP|1|35479
1597|OCT|1|35478
1598|NOV|1|35477
1599|DEC|1|35476
1600|JAN|1|35475
1601|FEB|1|35474
1602|MAR|1|35473
1603|APR|1|35472
1604|MAY|1|35471
1605|JUN|1|35470
1606|JUL|1|35469
1607|AUG|1|35468
1608|SEP|1|35467
1609|OCT|1|35466
1610|NOV|1|35465
1611|DEC|1|35464
1612|JAN|1|35463
1613|FEB|1|35462
1614|MAR|1|35461
1615|APR|1|35460
1616|MAY|1|35459
1617|JUN|1|35458
1618|JUL|1|35457
1619|AUG|1|35456
1620|SEP|1|35455
1621|OCT|1|35454
1622|NOV|1|35453
1623|DEC|1|35452
1624|JAN|1|35451
1625|FEB|1|35450
1626|MAR|1|35449
1627|APR|1|35448
1628|MAY|1|35447
1629|JUN|1|35446
1630|JUL|1|35445
1631|AUG|1|35444
1632|SEP|1|35443
1633|OCT|1|35442
1634|NOV|1|35441
1635|DEC|1|35440
1636|JAN|1|35439
1637|FEB|1|35438
1638|MAR|1|35437
1639|APR|1|35436
1640|MAY|1|35435
1641|JUN|1|35434
1642|JUL|1|35433
1643|AUG|1|35432
1644|SEP|1|35431
1645|OCT|1|35430
1646|NOV|1|35429
1647|DEC|1|35428
1648|JAN|1|35427
1649|FEB|1|35426
1650|MAR|1|35425
1651|APR|1|35424
1652|MAY|1|35423
1653|JUN|1|35422
1654|JUL|1|35421
1655|AUG|1|35420
1656|SEP|1|35419
1657|OCT|1|35418
1658|NOV|1|35417
1659|DEC|1|35416
1660|JAN|1|35415
1661|FEB|1|35414
1662|MAR|1|35413
1663|APR|1|35412
1664|MAY|1|35411
1665|JUN|1|35410
1666|JUL|1|35409
1667|AUG|1|35408
1668|SEP|1|35407
1669|OCT|1|35406
1670|NOV|1|35405
1671|DEC|1|35404
1672|JAN|1|35403
1673|FEB|1|35402
1674|MAR|1|35401
1675|APR|1|35400
1676|MAY|1|35399
1677|JUN|1|35398
1678|JUL|1|35397
1679|AUG|1|35396
1680|SEP|1|35395
1681|OCT|1|35394
1682|NOV|1|35393
1683|DEC|1|35392
1684|JAN|1|35391
1685|FEB|1|35390
1686|MAR|1|35389
1687|APR|1|35388
1688|MAY|1|35387
1689|JUN|1|35386
1690|JUL|1|35385
1691|AUG|1|35384
1692|SEP|1|35383
1693|OCT|1|35382
1694|NOV|1|35381
1695|DEC|1|35380
1696|JAN|1|35379
1697|FEB|1|35378
1698|MAR|1|35377
1699|APR|1|35376
1700|MAY|1|35375
1701|JUN|1|35374
1702|JUL|1|35373
1703|AUG|1|35372
1704|SEP|1|35371
1705|OCT|1|35370
1706|NOV|1|35369
1707|DEC|1|35368
1708|JAN|1|35367
1709|FEB|1|35366
1710|MAR|1|35365
1711|APR|1|35364
1712|MAY|1|35363
1713|JUN|1|35362
1714|JUL|1|35361
1715|AUG|1|35360
1716|SEP|1|35359
1717|OCT|1|35358
1718|NOV|1|35357
1719|DEC|1|35356
1720|JAN|1|35355
1721|FEB|1|321222
1722|MAR|1|321222
1723|APR|1|321222
1724|MAY|1|321222
1725|JUN|1|321222
1726|JUL|1|321222
1727|AUG|1|321222
1728|SEP|1|321222
1729|OCT|1|321222
1730|NOV|1|321222
1731|DEC|1|321222
1732|JAN|1|321222
1733|FEB|1|321222
1734|MAR|1|321222
1735|APR|1|321222
1736|MAY|1|321222
1737|JUN|1|321222
1738|JUL|1|321222
1739|AUG|1|321222
1740|SEP|1|321222
1741|OCT|1|321222
1742|NOV|1|321222
1743|DEC|1|321222
1744|JAN|1|321222
1745|FEB|1|321222
1746|MAR|1|321222
1747|APR|1|321222
1748|MAY|1|321222
1749|JUN|1|321222
1750|JUL|1|321222
1751|AUG|1|321222
1752|SEP|1|321222
1753|OCT|1|321222
1754|NOV|1|321222
1755|DEC|1|321222
1756|JAN|1|321222
1757|FEB|1|321222
1758|MAR|1|321222
1759|APR|1|321222
1760|MAY|1|321222
1761|JUN|1|321222
1762|JUL|1|321222
1763|AUG|1|321222
1764|SEP|1|321222
1765|OCT|1|321222
1766|NOV|1|321222
1767|DEC|1|321222
1768|JAN|1|321222
1769|FEB|1|321222
1770|MAR|1|321222
1771|APR|1|321222
1772|MAY|1|321222
1773|JUN|1|321222
1774|JUL|1|321222
1775|AUG|1|321222
1776|SEP|1|321222
1777|OCT|1|321222
1778|NOV|1|321222
1779|DEC|1|321222
1780|JAN|1|321222
1781|FEB|1|321222
1782|MAR|1|321222
1783|APR|1|321222
1784|MAY|1|321222
1785|JUN|1|321222
1786|JUL|1|321222
1787|AUG|1|321222
1788|SEP|1|321222
1789|OCT|1|321222
1790|NOV|1|321222
1791|DEC|1|321222
1792|JAN|1|321222
1793|FEB|1|321222
1794|MAR|1|321222
1795|APR|1|321222
1796|MAY|1|321222
1797|JUN|1|321222
1798|JUL|1|321222
1799|AUG|1|321222
1800|SEP|1|321222
1801|OCT|1|321222
1802|NOV|1|321222
1803|DEC|1|321222
1804|JAN|1|321222
1805|FEB|1|321222
1806|MAR|1|321222
1807|APR|1|321222
1808|MAY|1|321222
1809|JUN|1|321222
1810|JUL|1|321222
1811|AUG|1|321222
1812|SEP|1|321222
1813|OCT|1|321222
1814|NOV|1|321222
1815|DEC|1|321222
1816|JAN|1|321222
1817|FEB|1|321222
1818|MAR|1|321222
1819|APR|1|321222
1820|MAY|1|321222
1821|JUN|1|321222
1822|JUL|1|321222
1823|AUG|1|321222
1824|SEP|1|321222
1825|OCT|1|321222
1826|NOV|1|321222
1827|DEC|1|321222
1828|JAN|1|321222
1829|FEB|1|321222
1830|MAR|1|321222
1831|APR|1|321222
1832|MAY|1|321222
1833|JUN|1|321222
1834|JUL|1|321222
1835|AUG|1|321222
1836|SEP|1|321222
1837|OCT|1|321222
1838|NOV|1|321222
1839|DEC|1|321222
1840|JAN|1|321222
1841|FEB|1|321222
1842|MAR|1|321222
1843|APR|1|321222
1844|MAY|1|321222
1845|JUN|1|321222
1846|JUL|1|321222
1847|AUG|1|321222
1848|SEP|1|321222
1849|OCT|1|321222
1850|NOV|1|321222
1851|DEC|1|321222
1852|JAN|1|321222
1853|FEB|1|321222
1854|MAR|1|321222
1855|APR|1|321222
1856|MAY|1|321222
1857|JUN|1|321222
1858|JUL|1|321222
1859|AUG|1|321222
1860|SEP|1|321222
1861|OCT|1|321222
1862|NOV|1|321222
1863|DEC|1|321222
1864|JAN|1|321222
1865|FEB|1|321222
1866|MAR|1|321222
1867|APR|1|321222
1868|MAY|1|321222
1869|JUN|1|321222
1870|JUL|1|321222
1871|AUG|1|321222
1872|SEP|1|321222
1873|OCT|1|321222
1874|NOV|1|321222
1875|DEC|1|321222
1876|JAN|1|321222
1877|FEB|1|321222
1878|MAR|1|321222
1879|APR|1|321222
1880|MAY|1|321222
1881|JUN|1|321222
1882|JUL|1|321222
1883|AUG|1|321222
1884|SEP|1|321222
1885|OCT|1|321222
1886|NOV|1|321222
1887|DEC|1|321222
1888|JAN|1|321222
1889|FEB|1|321222
1890|MAR|1|321222
1891|APR|1|321222
1892|MAY|1|321222
1893|JUN|1|321222
1894|JUL|1|321222
1895|AUG|1|321222
1896|SEP|1|321222
1897|OCT|1|321222
1898|NOV|1|321222
1899|DEC|1|321222
1900|JAN|1|321222
1901|FEB|1|321222
1902|MAR|1|321222
1903|APR|1|321222
1904|MAY|1|321222
1905|JUN|1|321222
1906|JUL|1|321222
1907|AUG|1|321222
1908|SEP|1|321222
1909|OCT|1|321222
1910|NOV|1|321222
1911|DEC|1|321222
1912|JAN|1|321222
1913|FEB|1|321222
1914|MAR|1|321222
1915|APR|1|321222
1916|MAY|1|321222
1917|JUN|1|321222
1918|JUL|1|321222
1919|AUG|1|321222
1920|SEP|1|321222
1921|OCT|1|321222
1922|NOV|1|321222
1923|DEC|1|321222
1924|JAN|1|321222
1925|FEB|1|321222
1926|MAR|1|321222
1927|APR|1|321222
1928|MAY|1|321222
1929|JUN|1|321222
1930|JUL|1|321222
1931|AUG|1|321222
1932|SEP|1|321222
1933|OCT|1|321222
1934|NOV|1|321222
1935|DEC|1|321222
1936|JAN|1|321222
1937|FEB|1|321222
1938|MAR|1|321222
1939|APR|1|321222
1940|MAY|1|321222
1941|JUN|1|321222
1942|JUL|1|321222
1943|AUG|1|321222
1944|SEP|1|321222
1945|OCT|1|321222
1946|NOV|1|321222
1947|DEC|1|321222
1948|JAN|1|321222
1949|FEB|1|321222
1950|MAR|1|321222
1951|APR|1|321222
1952|MAY|1|321222
1953|JUN|1|321222
1954|JUL|1|321222
1955|AUG|1|321222
1956|SEP|1|321222
1957|OCT|1|321222
1958|NOV|1|321222
1959|DEC|1|321222
1960|JAN|1|321222
1961|FEB|1|321222
1962|MAR|1|321222
1963|APR|1|321222
1964|MAY|1|321222
1965|JUN|1|321222
1966|JUL|1|321222
1967|AUG|1|321222
1968|SEP|1|321222
1969|OCT|1|321222
1970|NOV|1|321222
1971|DEC|1|321222
1972|JAN|1|321222
1973|FEB|1|321222
1974|MAR|1|321222
1975|APR|1|321222
1976|MAY|1|321222
1977|JUN|1|321222
1978|JUL|1|321222
1979|AUG|1|321222
1980|SEP|1|321222
1981|OCT|1|321222
1982|NOV|1|321222
1983|DEC|1|321222
1984|JAN|1|321222
1985|FEB|1|321222
1986|MAR|1|321222
1987|APR|1|321222
1988|MAY|1|321222
1989|JUN|1|321222
1990|JUL|1|321222
1991|AUG|1|321222
1992|SEP|1|321222
1993|OCT|1|321222
1994|NOV|1|321222
1995|DEC|1|321222
1996|JAN|1|321222
1997|FEB|1|321222
1998|MAR|1|321222
1999|APR|1|321222
2000|MAY|1|321222
2001|JUN|1|321222
2002|JUL|1|321222
2003|AUG|1|321222
2004|SEP|1|321222
2005|OCT|1|321222
2006|NOV|1|321222
2007|DEC|1|321222
2008|JAN|1|321222
2009|FEB|1|321222
2010|MAR|1|321222
2011|APR|1|321222
2012|MAY|1|321222
2013|JUN|1|321222
2014|JUL|1|321222
2015|AUG|1|321222
2016|SEP|1|321222
2017|OCT|1|321222
2018|NOV|1|321222
2019|DEC|1|321222
2020|JAN|1|321222
2021|FEB|1|321222
2022|MAR|1|321222
2023|APR|1|321222
2024|MAY|1|321222
2025|JUN|1|321222
2026|JUL|1|321222
2027|AUG|1|321222
2028|SEP|1|321222
2029|OCT|1|321222
2030|NOV|1|321222
2031|DEC|1|321222
2032|JAN|1|321222
2033|FEB|1|321222
2034|MAR|1|321222
2035|APR|1|321222
2036|MAY|1|321222
2037|JUN|1|321222
2038|JUL|1|321222
2039|AUG|1|321222
2040|SEP|1|321222
2041|OCT|1|321222
2042|NOV|1|321222
2043|DEC|1|321222
2044|JAN|1|321222
2045|FEB|1|321222
2046|MAR|1|321222
2047|APR|1|321222
2048|MAY|1|321222
2049|JUN|1|321222
2050|JUL|1|321222
2051|AUG|1|321222
2052|SEP|1|321222
2053|OCT|1|321222
2054|NOV|1|321222
2055|DEC|1|321222
2056|JAN|1|321222
2057|FEB|1|321222
2058|MAR|1|321222
2059|APR|1|321222
2060|MAY|1|321222
2061|JUN|1|321222
2062|JUL|1|321222
2063|AUG|1|321222
2064|SEP|1|321222
2065|OCT|1|321222
2066|NOV|1|321222
2067|DEC|1|321222
2068|JAN|1|321222
2069|FEB|1|321222
2070|MAR|1|321222
2071|APR|1|321222
2072|MAY|1|321222
2073|JUN|1|321222
2074|JUL|1|321222
2075|AUG|1|321222
2076|SEP|1|321222
2077|OCT|1|321222
2078|NOV|1|321222
2079|DEC|1|321222
2080|JAN|1|321222
2081|FEB|1|321222
2082|MAR|1|321222
2083|APR|1|321222
2084|MAY|1|321222
2085|JUN|1|321222
2086|JUL|1|321222
2087|AUG|1|321222
2088|SEP|1|321222
2089|OCT|1|321222
2090|NOV|1|321222
2091|DEC|1|321222
2092|JAN|1|321222
2093|FEB|1|321222
2094|MAR|1|321222
2095|APR|1|321222
2096|MAY|1|321222
2097|JUN|1|321222
2098|JUL|1|321222
2099|AUG|1|321222
2100|SEP|1|321222
2101|OCT|1|321222
2102|NOV|1|321222
2103|DEC|1|321222
2104|JAN|1|321222
2105|FEB|1|321222
2106|MAR|1|321222
2107|APR|1|321222
2108|MAY|1|321222
2109|JUN|1|321222
2110|JUL|1|321222
2111|AUG|1|321222
2112|SEP|1|321222
2113|OCT|1|321222
2114|NOV|1|321222
2115|DEC|1|321222
2116|JAN|1|321222
2117|FEB|1|321222
2118|MAR|1|321222
2119|APR|1|321222
2120|MAY|1|321222
2121|JUN|1|321222
2122|JUL|1|321222
2123|AUG|1|321222
2124|SEP|1|321222
2125|OCT|1|321222
2126|NOV|1|321222
2127|DEC|1|321222
2128|JAN|1|321222
2129|FEB|1|321222
2130|MAR|1|321222
2131|APR|1|321222
2132|MAY|1|321222
2133|JUN|1|321222
2134|JUL|1|321222
2135|AUG|1|321222
2136|SEP|1|321222
2137|OCT|1|321222
2138|NOV|1|321222
2139|DEC|1|321222
2140|JAN|1|321222
2141|FEB|1|321222
2142|MAR|1|321222
2143|APR|1|321222
2144|MAY|1|321222
2145|JUN|1|321222
2146|JUL|1|321222
2147|AUG|1|321222
2148|SEP|1|321222
2149|OCT|1|321222
2150|NOV|1|321222
2151|DEC|1|321222
2152|JAN|1|321222
2153|FEB|1|321222
2154|MAR|1|321222
2155|APR|1|321222
2156|MAY|1|321222
2157|JUN|1|321222
2158|JUL|1|321222
2159|AUG|1|321222
2160|SEP|1|321222
2161|OCT|1|321222
2162|NOV|1|321222
2163|DEC|1|321222
2164|JAN|1|321222
2165|FEB|1|321222
2166|MAR|1|321222
2167|APR|1|321222
2168|MAY|1|321222
2169|JUN|1|321222
2170|JUL|1|321222
2171|AUG|1|321222
2172|SEP|1|321222
2173|OCT|1|321222
2174|NOV|1|321222
2175|DEC|1|321222
2176|JAN|1|321222
2177|FEB|1|321222
2178|MAR|1|321222
2179|APR|1|321222
2180|MAY|1|321222
2181|JUN|1|321222
2182|JUL|1|321222
2183|AUG|1|321222
2184|SEP|1|321222
2185|OCT|1|321222
2186|NOV|1|321222
2187|DEC|1|321222
2188|JAN|1|321222
2189|FEB|1|321222
2190|MAR|1|321222
2191|APR|1|321222
2192|MAY|1|321222
2193|JUN|1|321222
2194|JUL|1|321222
2195|AUG|1|321222
2196|SEP|1|321222
2197|OCT|1|321222
2198|NOV|1|321222
2199|DEC|1|321222
2200|JAN|1|321222
2201|FEB|1|321222
2202|MAR|1|321222
2203|APR|1|321222
2204|MAY|1|321222
2205|JUN|1|321222
2206|JUL|1|321222
2207|AUG|1|321222
2208|SEP|1|321222
2209|OCT|1|321222
2210|NOV|1|321222
2211|DEC|1|321222
2212|JAN|1|321222
2213|FEB|1|321222
2214|MAR|1|321222
2215|APR|1|321222
2216|MAY|1|321222
2217|JUN|1|321222
2218|JUL|1|321222
2219|AUG|1|321222
2220|SEP|1|321222
2221|OCT|1|321222
2222|NOV|1|321222
2223|DEC|1|321222
2224|JAN|1|321222
2225|FEB|1|321222
2226|MAR|1|321222
2227|APR|1|321222
2228|MAY|1|321222
2229|JUN|1|321222
2230|JUL|1|321222
2231|AUG|1|321222
2232|SEP|1|321222
2233|OCT|1|321222
2234|NOV|1|321222
2235|DEC|1|321222
2236|JAN|1|321222
2237|FEB|1|321222
2238|MAR|1|321222
2239|APR|1|321222
2240|MAY|1|321222
2241|JUN|1|321222
2242|JUL|1|321222
2243|AUG|1|321222
2244|SEP|1|321222
2245|OCT|1|321222
2246|NOV|1|321222
2247|DEC|1|321222
2248|JAN|1|321222
2249|FEB|1|321222
2250|MAR|1|321222
2251|APR|1|321222
2252|MAY|1|321222
2253|JUN|1|321222
2254|JUL|1|321222
2255|AUG|1|321222
2256|SEP|1|321222
2257|OCT|1|321222
2258|NOV|1|321222
2259|DEC|1|321222
2260|JAN|1|321222
2261|FEB|1|321222
2262|MAR|1|321222
2263|APR|1|321222
2264|MAY|1|321222
2265|JUN|1|321222
2266|JUL|1|321222
2267|AUG|1|321222
2268|SEP|1|321222
2269|OCT|1|321222
2270|NOV|1|321222
2271|DEC|1|321222
2272|JAN|1|321222
2273|FEB|1|321222
2274|MAR|1|321222
2275|APR|1|321222
2276|MAY|1|321222
2277|JUN|1|321222
2278|JUL|1|321222
2279|AUG|1|321222
2280|SEP|1|321222
2281|OCT|1|321222
2282|NOV|1|321222
2283|DEC|1|321222
2284|JAN|1|321222
2285|FEB|1|321222
2286|MAR|1|321222
2287|APR|1|321222
2288|MAY|1|321222
2289|JUN|1|321222
2290|JUL|1|321222
2291|AUG|1|321222
2292|SEP|1|321222
2293|OCT|1|321222
2294|NOV|1|321222
2295|DEC|1|321222
2296|JAN|1|321222
2297|FEB|1|321222
2298|MAR|1|321222
2299|APR|1|321222
2300|MAY|1|321222
2301|JUN|1|321222
2302|JUL|1|321222
2303|AUG|1|321222
2304|SEP|1|321222
2305|OCT|1|321222
2306|NOV|1|321222
2307|DEC|1|321222
2308|JAN|1|321222
2309|FEB|1|321222
2310|MAR|1|321222
2311|APR|1|321222
2312|MAY|1|321222
2313|JUN|1|321222
2314|JUL|1|321222
2315|AUG|1|321222
2316|SEP|1|321222
2317|OCT|1|321222
2318|NOV|1|321222
2319|DEC|1|321222
2320|JAN|1|321222
2321|FEB|1|321222
2322|MAR|1|321222
2323|APR|1|321222
2324|MAY|1|321222
2325|JUN|1|321222
2326|JUL|1|321222
2327|AUG|1|321222
2328|SEP|1|321222
2329|OCT|1|321222
2330|NOV|1|321222
2331|DEC|1|321222
2332|JAN|1|321222
2333|FEB|1|321222
2334|MAR|1|321222
2335|APR|1|321222
2336|MAY|1|321222
2337|JUN|1|321222
2338|JUL|1|321222
2339|AUG|1|321222
2340|SEP|1|321222
2341|OCT|1|321222
2342|NOV|1|321222
2343|DEC|1|321222
2344|JAN|1|321222
2345|FEB|1|321222
2346|MAR|1|321222
2347|APR|1|321222
2348|MAY|1|321222
2349|JUN|1|321222
2350|JUL|1|321222
2351|AUG|1|321222
2352|SEP|1|321222
2353|OCT|1|321222
2354|NOV|1|321222
2355|DEC|1|321222
2356|JAN|1|321222
2357|FEB|1|321222
2358|MAR|1|321222
2359|APR|1|321222
2360|MAY|1|321222
2361|JUN|1|321222
2362|JUL|1|321222
2363|AUG|1|321222
2364|SEP|1|321222
2365|OCT|1|321222
2366|NOV|1|321222
2367|DEC|1|321222
2368|JAN|1|321222
2369|FEB|1|321222
2370|MAR|1|321222
2371|APR|1|321222
2372|MAY|1|321222
2373|JUN|1|321222
2374|JUL|1|321222
2375|AUG|1|321222
2376|SEP|1|321222
2377|OCT|1|321222
2378|NOV|1|321222
2379|DEC|1|321222
2380|JAN|1|321222
2381|FEB|1|321222
2382|MAR|1|321222
2383|APR|1|321222
2384|MAY|1|321222
2385|JUN|1|321222
2386|JUL|1|321222
2387|AUG|1|321222
2388|SEP|1|321222
2389|OCT|1|321222
2390|NOV|1|321222
2391|DEC|1|321222
2392|JAN|1|321222
2393|FEB|1|321222
2394|MAR|1|321222
2395|APR|1|321222
2396|MAY|1|321222
2397|JUN|1|321222
2398|JUL|1|321222
2399|AUG|1|321222
2400|SEP|1|321222
2401|OCT|1|321222
2402|NOV|1|321222
2403|DEC|1|321222
2404|JAN|1|321222
2405|FEB|1|321222
2406|MAR|1|321222
2407|APR|1|321222
2408|MAY|1|321222
2409|JUN|1|321222
2410|JUL|1|321222
2411|AUG|1|321222
2412|SEP|1|321222
2413|OCT|1|321222
2414|NOV|1|321222
2415|DEC|1|321222
2416|JAN|1|321222
2417|FEB|1|321222
2418|MAR|1|321222
2419|APR|1|321222
2420|MAY|1|321222
2421|JUN|1|321222
2422|JUL|1|321222
2423|AUG|1|321222
2424|SEP|1|321222
2425|OCT|1|321222
2426|NOV|1|321222
2427|DEC|1|321222
2428|JAN|1|321222
2429|FEB|1|321222
